ref;latOSM;lngOSM;operator;latLP;lngLP;diff_radians;dif_metres;numero;rue;ville
A2C1D7;48.8997556;2.19489;La Poste;48.899969119379;2.19494606717988;3,78173E-06;24,11984621;45;BOULEVARD DE LA SEINE;NANTERRE
A2C1S5;48.9066965;2.4525888;La Poste;48.9065507337438;2.4525646659343;2,55914E-06;16,32220499;2;RUE HECTOR BERLIOZ;BOBIGNY
A2C3Q5;48.8434327;2.5596301;La Poste;48.8434054607037;2.5596617445552;5,98277E-07;3,815813554;87;RUE ROUGET DE LISLE;NOISY LE GRAND
A2C3S0;48.8461078;2.552555;La Poste;48.8459979418008;2.55165496616299;1,05139E-05;67,05742994;18;RUE DE LA REPUBLIQUE;NOISY LE GRAND
A2C5U5;48.7746022;2.4877375;La Poste;48.774561065886;2.48770281254646;8,21458E-07;5,239260321;11;RUE D ESTIENNE D ORVES;BONNEUIL SUR MARNE
A2C6G8;48.7645395;2.4106563;La Poste;48.7632378561347;2.41077548019533;2,27593E-05;145,1588661;0;AVENUE ANATOLE FRANCE;CHOISY LE ROI
A2C6J2;48.7634975;2.4063441;La Poste;48.7631591268071;2.40659097623905;6,55319E-06;41,79625341;15;AVENUE LEON GOURDAULT;CHOISY LE ROI
A2C6J3;48.7634837;2.4063532;La Poste;48.7631591268071;2.40659097623905;6,29078E-06;40,1225881;15;AVENUE LEON GOURDAULT;CHOISY LE ROI
A2C6N5;48.7798978;2.4603038;La Poste;48.7799172693079;2.46100110841778;8,02687E-06;51,19539315;95;AVENUE DU DOCTEUR PAUL CASALIS;CRETEIL
A2C6P7;48.8556646;2.4777407;La Poste;48.856292109374;2.47738629648918;1,16838E-05;74,51941516;1;RUE DU PASTEUR MARTIN LUTHER KING;FONTENAY SOUS BOIS
A2C6Y7;48.8155517;2.3934471;La Poste;48.8155454528935;2.39337443660066;8,42278E-07;5,372050156;63;RUE LENINE;IVRY SUR SEINE
A2C6Y9;48.8125282;2.3767154;La Poste;48.811753832611;2.37624449988157;1,45587E-05;92,85530021;7;RUE JEAN PERRIN;IVRY SUR SEINE
A2C7B9;48.8200613;2.4640482;La Poste;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
A2C7D5;48.792208;2.5150931;La Poste;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
A2C7D6;48.7906535;2.5075159;La Poste;48.7906838947969;2.50771571703952;2,35806E-06;15,03969861;42;BOULEVARD VOLTAIRE;ST MAUR DES FOSSES
A2C7E6;48.7912627;2.5130211;La Poste;48.7913967048739;2.51310482046662;2,52921E-06;16,13127591;27;RUE SAINT HILAIRE;ST MAUR DES FOSSES
A2C7F1;48.801106;2.5058409;La Poste;48.801226164702;2.5058885242783;2,16759E-06;13,82491467;38;BOULEVARD DE CHAMPIGNY;ST MAUR DES FOSSES
A2C7F3;48.8064374;2.5106507;La Poste;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
A2C7F4;48.8070094;2.5091332;La Poste;48.8069986460066;2.50918191420483;5,9062E-07;3,766974846;93;RUE LA FAYETTE;ST MAUR DES FOSSES
A2C7F5;48.8073668;2.5093945;La Poste;48.8074319260434;2.50941312585707;1,15664E-06;7,37705724;1;PLACE DE LA GARE DE CHAMPIGNY;ST MAUR DES FOSSES
A2C7G4;48.8074831;2.5101599;La Poste;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
A2C7V1;48.8344057;2.4729413;La Poste;48.8344577768393;2.47293606872951;9,11045E-07;5,810644104;5;AVENUE DE JOINVILLE;NOGENT SUR MARNE
A2C7V2;48.8343473;2.4715446;La Poste;48.8342851469555;2.47127576870453;3,27344E-06;20,87801894;5;AVENUE DES MARRONNIERS;NOGENT SUR MARNE
A2C8J4;48.7970526;2.4871212;La Poste;48.7969346244255;2.48717651884151;2,15506E-06;13,74497468;81;AVENUE CARNOT;ST MAUR DES FOSSES
A2C8J5;48.7980369;2.4916338;La Poste;48.7981099098733;2.49171648558221;1,58975E-06;10,1394388;133;BOULEVARD DE CRETEIL;ST MAUR DES FOSSES
A2C8J6;48.7978134;2.4985017;La Poste;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
A2C8J8;48.8039632;2.4970084;La Poste;48.8038441340772;2.49710116331027;2,33573E-06;14,89728773;31;AVENUE DES ERABLES;ST MAUR DES FOSSES
A2C8L6;48.8082692;2.4870657;La Poste;48.8082890122523;2.48705888283323;3,5451E-07;2,261063936;8;AVENUE PIERRE BROSSOLETTE;ST MAUR DES FOSSES
A2C8L7;48.8091877;2.4848251;La Poste;48.8092107127075;2.48497108340156;1,72532E-06;11,00409257;102;AVENUE DE CONDE;ST MAUR DES FOSSES
A2C8L8;48.8087894;2.479512;La Poste;48.8088457058467;2.47939730103379;1,64427E-06;10,48713714;79;AVENUE MAHIEU;ST MAUR DES FOSSES
A2C8L9;48.8111279;2.4782124;La Poste;48.8111337248955;2.47828358149008;8,24426E-07;5,258190211;21;AVENUE DE CONDE;ST MAUR DES FOSSES
A2C8M5;48.7939648;2.4863208;La Poste;48.7941230670556;2.48611376963765;3,64637E-06;23,25656252;90;RUE GARIBALDI;ST MAUR DES FOSSES
A2C8M6;48.7958362;2.4837276;La Poste;48.7960975271113;2.48388759787636;4,91802E-06;31,36710173;30;RUE ARISTIDE BRIAND;ST MAUR DES FOSSES
A2C8N0;48.8063616;2.4731935;La Poste;48.8065484366486;2.47342561875014;4,21342E-06;26,87319439;13;RUE DES REMISES;ST MAUR DES FOSSES
A2C8O9;48.7840506;2.5157079;La Poste;48.7841350194624;2.51574204680721;1,5248E-06;9,725203717;0;RUE DU PONT DE CHENNEVIERES;SUCY EN BRIE
A2C8Y0;48.8029118;2.3642415;La Poste;48.8028470712007;2.36400171587445;2,979E-06;19,00007883;56;AVENUE DE PARIS;VILLEJUIF
A2C9H6;48.8477079;2.4382073;La Poste;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
A2C9H7;48.8480214;2.4398844;La Poste;48.8480119536318;2.43994213738691;6,83182E-07;4,35733533;2;AVENUE DE VORGES;VINCENNES
A2C9P2;48.8037388;2.4535195;La Poste;48.803659940869;2.45347985783243;1,44986E-06;9,24721204;50;RUE DES BLEUETS;CRETEIL
A2D0A5;48.9522032;2.223127;La Poste;48.9518567073897;2.22258828879686;8,6426E-06;55,12247995;21;ALLEE HENRI WALLON;ARGENTEUIL
A2D0J3;49.0381895;2.0812414;La Poste;49.0392036119225;2.07998783071949;2,27813E-05;145,2993025;0;AVENUE DES 3 FONTAINES;CERGY
A2D1N3;49.0321098;2.1033533;La Poste;49.0317778658131;2.1016306713759;2,05458E-05;131,0411796;1;RUE DU BAS NOYER;ERAGNY
A2D2Z7;49.0768065;2.0778905;La Poste;49.0767775909195;2.07796989875466;1,03849E-06;6,623517367;0;CHEMIN DU POIRIER CHARLES GUERIN;OSNY
A2D3A2;49.1010838;2.1312543;La Poste;49.1010899417221;2.13178012432557;6,00962E-06;38,32936827;0;PLACE DE L EGLISE;HEROUVILLE
A2D3B3;49.053141;2.1052863;La Poste;49.0530999479897;2.10530043828433;7,34553E-07;4,68498025;2;RUE ADRIEN LEMOINE;PONTOISE
A2D3D0;49.0489799;2.1019337;La Poste;49.0488078912147;2.10202127356238;3,16487E-06;20,1855711;7;QUAI DU POTHUIS;PONTOISE
A2D3E6;49.0758874;2.0250909;La Poste;49.0759565672966;2.02575709346188;7,71161E-06;49,18462603;4;AVENUE DE LA GARE;BOISSY L AILLERIE
A2D5I5;48.8568826;2.3152071;La Poste;48.8562465335928;2.31516074695537;1,11142E-05;70,88642284;15;BOULEVARD DES INVALIDES;PARIS 07
A2D5K1;48.861863;2.3148367;La Poste;48.8614297040689;2.31486566356131;7,56975E-06;48,27983927;2;RUE ROBERT ESNAULT PELTERIE;PARIS 07
A2D5M6;48.8609239;2.3145274;La Poste;48.8610299965532;2.31144338739296;3,546E-05;226,1638718;107;RUE DE L UNIVERSITE;PARIS 07
A2D5N0;48.8559899;2.3159343;La Poste;48.8559995111166;2.31604662129288;1,30068E-06;8,295711008;92;RUE DE VARENNE;PARIS 07
A2D5N1;48.8554206;2.3183101;La Poste;48.8554953117995;2.3181230872397;2,51243E-06;16,02425255;78;RUE DE VARENNE;PARIS 07
A2D5X5;48.8585753;2.3796813;La Poste;48.8584235366174;2.37940384691287;4,14322E-06;26,42545442;12;PLACE LEON BLUM;PARIS 11
A2D6B2;48.8711517;2.2761356;La Poste;48.8711684565835;2.27624883865317;1,33247E-06;8,498475375;94;BOULEVARD FLANDRIN;PARIS 16
A2D6E0;48.8665986;2.2718332;La Poste;48.866573383286;2.27172181876176;1,35248E-06;8,626120516;39;BOULEVARD LANNES;PARIS 16
A2D6I4;48.8367966;2.3927857;La Poste;48.8367876065818;2.39292681145907;1,6286E-06;10,38718113;11;RUE DE WATTIGNIES;PARIS 12
A2D6J8;48.8491774;2.3781154;La Poste;48.8492670934015;2.37830060239799;2,641E-06;16,84427884;0;PLACE D ALIGRE;PARIS 12
A2D6K9;48.8377492;2.3970006;La Poste;48.8376802107602;2.39706719668694;1,42655E-06;9,098522267;77;RUE CLAUDE DECAEN;PARIS 12
A2D6O2;48.8589811;2.2770478;La Poste;48.8589829319579;2.27692869526463;1,36799E-06;8,72502924;9;RUE GUICHARD;PARIS 16
A2D6R4;48.8444155;2.3816924;La Poste;48.8443576172356;2.38167139364286;1,0386E-06;6,624199184;129;AVENUE DAUMESNIL;PARIS 12
A2D6T8;48.8352841;2.3987932;La Poste;48.8352575375188;2.39868142326479;1,36523E-06;8,707412322;21;RUE DE FECAMP;PARIS 12
A2D6T9;48.8344971;2.4006966;La Poste;48.8345719393385;2.40084742885964;2,16995E-06;13,83993359;48;AVENUE DU GENERAL MICHEL BIZOT;PARIS 12
A2D6U4;48.8484636;2.372414;La Poste;48.8485415449032;2.37264198979724;2,95081E-06;18,82024184;58;AVENUE LEDRU ROLLIN;PARIS 12
A2D6V1;48.8461202;2.3724487;La Poste;48.8459598955769;2.37244468766203;2,79817E-06;17,84670719;2;RUE DE LYON;PARIS 12
A2D6V3;48.8345376;2.3968492;La Poste;48.8345059552998;2.39686277682683;5,74033E-07;3,661184188;29;RUE DES MEUNIERS;PARIS 12
A2D6V4;48.8435306;2.3879731;La Poste;48.8434326247642;2.38786167908575;2,13581E-06;13,62219619;26;RUE MONTGALLET;PARIS 12
A2D6X1;48.8443192;2.3900381;La Poste;48.8442397976698;2.39006247660557;1,41381E-06;9,017250445;68;RUE DE REUILLY;PARIS 12
A2D6Y3;48.8377537;2.3919934;La Poste;48.8376359075043;2.39192181268008;2,21421E-06;14,12225868;8;RUE TAINE;PARIS 12
A2D7K3;48.8319196;2.3599107;La Poste;48.8315762631705;2.35904318138937;1,16296E-05;74,17377002;185;BOULEVARD VINCENT AURIOL;PARIS 13
A2D7L0;48.8197575;2.3387369;La Poste;48.8201188676199;2.33879561962971;6,34305E-06;40,45596137;19;BOULEVARD JOURDAN;PARIS 14
A2D7N8;48.8444824;2.348363;La Poste;48.8445418205299;2.34808117877012;3,3991E-06;21,67944869;0;RUE BLAINVILLE;PARIS 05
A2D7Q9;48.8500734;2.3482448;La Poste;48.8501158894275;2.34836576336117;1,57481E-06;10,04411723;0;PLACE MAUBERT;PARIS 05
A2D7U1;48.8204649;2.338891;La Poste;48.8202129690899;2.33985840663307;1,19551E-05;76,24937035;24;BOULEVARD JOURDAN;PARIS 14
